id,article,who,education,lockdown,politics,bussiness,travel,vaccine,covidstats,entertainment
05d5edfcdc22c6e0,"India reported 44,658 new COVID-19 cases and 32,988 recoveries in the last 24 hours, according to the Ministry of Health and Family Welfare. Of the total 44,658, 30,007 cases were reported from Kerala. Active COVID-19 cases in India stand at 3,44,899, while the country has reported 4,36,861 deaths so far.",0,0,0,0,0,0,0,1,0
05d62f5361134457,"Over 1.58 lakh COVID-19 vaccine doses were administered in Delhi on Thursday, which is the highest in a day since July 8. As many as 1,59,037 people were vaccinated on July 8 in Delhi. A total of 1,27,19,294 people have received the vaccine doses in Delhi so far, out of which 36,06,507 beneficiaries have been administered the second dose.",0,0,0,0,0,0,1,1,0
05d662f1c0f91cc6,"New Zealand on Friday extended nationwide COVID-19 lockdown until August 31 as it tries to contain its first coronavirus outbreak in six months. Auckland, outbreak's epicentre, will likely be under lockdown for at least two more weeks, PM Jacinda Ardern said. New Zealand reported 70 new COVID-19 cases on Friday, taking the total tally from the outbreak to nearly 350.",0,0,1,0,0,0,0,1,0
05d6d7b20d235d7d,"Rajasthan CM Ashok Gehlot took to Twitter and wrote, ""Post COVID-19 I was having health issues and since yesterday I was having severe pain in my chest. Just got my CT angio done."" ""Angioplasty will be done. I am happy that I'm getting it done at SMS Hospital. I am fine and will be back soon,"" he added.",0,0,0,1,0,0,0,0,0
05d76dbd21d4be78,"Pok?mon GO-developer Niantic has permanently increased the base interaction radius for Pok?Stops and Gyms to 80 metres globally. The radius had previously been increased from 40 metres to 80 metres as a COVID-19 safety measure. Earlier, Niantic's decision to reduce the radius back to 40 metres in the US and New Zealand had faced protests from users.",0,0,0,0,1,0,0,0,0
05d7d8c385cfee1c,"Sri Lanka extended its nationwide lockdown till September 6 amid a recent surge in coronavirus deaths. This comes after Sri Lanka recorded 209 deaths on Wednesday, its highest one-day jump in COVID-19 deaths so far. Sri Lanka has reported 8,157 COVID-19 deaths in total, with over 7,500 of them being recorded amid an ongoing third wave that began in April.",0,0,1,0,0,0,0,1,0
05d825d9be83790c,"Kerala reported 32,801 new coronavirus cases and 179 deaths in the last 24 hours, data released by the state government revealed. Friday is the third consecutive day that the state added over 30,000 fresh COVID-19 cases to its tally. The test positivity rate is 19.22%. Kerala's active caseload stands at 1,95,254 and the total number of deaths at 20,313.",0,0,0,0,0,0,0,1,0
05d839067d07494e,"The ISKCON Temple in Bengaluru will celebrate Krishna Janmashtami on August 29 and 30 but without any visitors in view of COVID-19. ""Devotees are requested to participate online by visiting ISKCON Bangalore's YouTube channel, website and other social media accounts,"" a release said. Notably, Karnataka's 24-hour tally on Thursday comprised  1,213 fresh COVID-19 cases and 25 deaths.",0,0,1,0,0,0,0,1,0
05d866378b95c801,"Maharashtra Health Minister Rajesh Tope has said there is a possibility of COVID-19 third wave that could grip the state during the upcoming festival months of October and November. He reportedly predicted that 60 lakh people could be infected by the time the festival season ends in November. Maharashtra government has increased its oxygen capacity to 2000 MT, Tope asserted.",0,0,0,0,0,0,1,1,0
05d86d9ffd802824,"Over one crore COVID-19 vaccine doses were administered in India on Friday marking a new record in single-day vaccinations in the country, Union Health Minister Mansukh Mandaviya said. Calling it a ""momentous feat"", PM Narendra Modi added, ""Kudos to those getting vaccinated and those making the vaccination drive a success."" India's cumulative vaccination coverage crossed 62 crore today.",0,0,0,0,0,0,1,0,0
05d8d7424099578f,"The Centre has informed Kerala High Court that the 84-day gap between two Covishield doses was fixed to increase the efficacy of the vaccine. The submission was made before Justice PB Suresh Kumar, who had on August 24 asked the government whether the 84-day gap period between two Covishield doses was based on availability of the vaccine or its efficacy.",0,0,0,0,0,0,1,0,0
05d9d8c720cde1ae,"China's National Health Comission (NHC) on Friday said that the country has fully vaccinated nearly 90 crore people against COVID-19 as of August 26. China aims to achieve herd imunity by the end of this year, according to Chinese state media. Separately, the latest outbreaks of COVID-19 across China have been brought under control, NHC spokesman Mi Feng said.",0,0,0,0,0,0,1,0,0
05da2fcbe6269b57,"Myanmar's military said it'd vaccinate the Rohingya minority against COVID-19. ""They're also our people...we'll not leave anyone behind,"" spokesman Zaw Min Tun said. ""Vaccinations would include Rohingya people in Maungdaw and Buthidaung districts bordering Bangladesh,"" Tun added. Hundreds of thousands of Rohingyas fled to Bangladesh after a military crackdown on the Muslim minority group in 2017.",0,0,0,0,0,0,1,0,0
05da992c920a9667,"A foreign participant at Paralympics in Japan has been hospitalised with non-severe symptoms of COVID-19, a report said on Thursday. It is the first hospitalisation of the Tokyo Paralympics, which started on Tuesday. Hospitals in Japan treating COVID-19 patients have usually reserved beds for people showing severe symptoms. Like the Olympics, the Paralympics is also going on without spectators.",0,0,0,0,0,0,0,0,1
05dbd3880d6a4459,"The Brihanmumbai Municipal Corporation (BMC) on Thursday sealed the St Joseph Boarding School in Mumbai after 22 people tested positive for coronavirus, reports claimed. A total of 95 people were tested for the disease. Four children aged below 12 contracted the disease while 12 in the 12-18 age group tested positive, according to reports.",0,1,0,0,0,0,0,0,0
05dc29cca7088912,"Union Health Minister Mansukh Mandaviya on Thursday informed that 50% of India's eligible population has received the first dose of the COVID-19 vaccine. Calling it an ""unprecedented milestone"", Mandaviya tweeted, ""Keep it up India."" As per Health Ministry's data, India administered 67,87,305 doses today till 7 pm. With this, the cumulative vaccination coverage has crossed the 61 crore mark. ",0,0,0,0,0,0,0,1,0
05dc5a52f7eef779,"Japan has halted the use of over 16 lakh doses of Moderna's COVID-19 vaccine after particulate matter was found in a lot of vaccine vials at an inoculation site. The contamination, the company said, could be due to a manufacturing issue in one of the production lines at its contract manufacturing site in Spain.",0,0,0,0,0,0,1,0,0
05dcba388b43b390,Puducherry Lt Governor Tamilisai Soundararajan on Thursday said that the government is making all efforts to contain the COVID-19 pandemic and has largely succeeded. She added that she is confident that Puducherry would certainly be free from the coronavirus pandemic soon with the cooperation of the government machinery and the people. Puducherry reported 73 COVID-19 cases in last 24 hours.,0,0,0,0,0,0,0,1,0
05dd216617b84ee1,"During a media briefing on Thursday, government said that 41 districts in India are reporting more than 10% weekly COVID-19 positivity rate. These districts are in Rajasthan, Kerala and some states in the Northeast, government added while sharing the picture of a map. India's active COVID-19 cases currently stand at 3,33,725. ",0,0,0,0,0,0,0,1,0
05ddf4e5761c10e5,"Former Congress President Rahul Gandhi on Thursday expressed concern over the rising COVID-19 figures as India registered 46,164 fresh coronavirus cases and urged people to take care of themselves. Criticising the Centre in the same tweet, he added, ""GOI is busy with sales."" Rahul has been critical of the National Monetisation Pipeline, which was revealed earlier this week. ",0,0,0,1,0,0,0,1,0
05dee7bad8714fc1,"Kerala reported 30,077 new COVID-19 cases, 18,997 recoveries and 162 deaths in the last 24 hours, figures released on Thursday showed. This is the second day in a row that the state has witnessed more than 30,000 new cases, after reporting 31,445 new cases on Wednesday. Kerala's active COVID-19 cases now stand at 1,81,209 and the death toll at 20,134.",0,0,0,0,0,0,0,1,0
05def156ea4a36b3,"Congress leader Shashi Tharoor on Thursday took part in a symbolic protest by the Indian Youth Congress against the Kerala government's handling of the COVID-19 pandemic in front of the Secretariat in Thiruvananthapuram. Tharoor was seen checking the health of a man with a stethoscope in a ""roadside ICU"". ""Kerala is in ICU...while the govt charges unaffordable fees,"" he said.",0,0,0,1,0,0,0,0,0
05defdc932c1ed05,"Centre on Thursday named fives states that have most number of active COVID-19 cases in the country. Kerala, with 1,70,829 active COVID-19 cases, accounts for 51.19% of the total active cases in India, followed by Maharashtra with 53,695 active cases, that is 16.01% of the total active cases. Karnataka, Tamil Nadu and Andhra Pradesh are also among the highest contributors.",0,0,0,0,0,0,0,1,0
05df7957370fc4ab,"As Kerala continues to witness a surge in COVID-19 cases, Union Minister V Muraleedharan said, the situation in the state is grave. ""The state, instead of using scientific methods to contain the spread, is trying to use pandemic for political objectives. I urge it to follow ICMR guidelines. Kerala's home quarantine (plan) has miserably failed,"" he added.",0,0,0,1,0,0,0,0,0
05df7b9dbba1c1c7,"There are no COVID-19 positive cases among the 78 persons who were evacuated from Afghanistan and reached Delhi on Tuesday, the Indo-Tibetan Border Police (ITBP) tweeted on Wednesday. The evacuees are presently under institutional quarantine at the ITBP quarantine facility at Chhawla Camp. This comes after it was reported that 16 out of 78 evacuees had tested positive for COVID-19.",0,0,0,0,0,0,0,0,0
05e000383f18a2a5,"As many as 1,133 new COVID-19 cases and 17 deaths were reported in the Pune district on Wednesday. The number of active cases stands at 8,076 while over 710 people recovered from the infection. On Wednesday, 30,469 samples were tested in Pune and the total number of samples tested till date is 6,827,687.",0,0,0,0,0,0,0,1,0
05e04b621bc6a9cc,"Delhi Health Minister Satyendar Jain on Wednesday inaugurated a COVID-19 Rapid Response Centre at the Rajiv Gandhi Super Specialty Hospital in order to combat a possible COVID-19 third wave. ""This will be manned with a Rapid Response Team which will work 24x7...will help in better management of COVID-19 patients,"" Jain tweeted. Delhi on Wednesday recorded 35 new COVID-19 cases.",0,0,0,0,0,0,0,1,0
05e0bc8982bcdae2,"At least 450 prisoners have tested coronavirus positive in 11 jails in Haryana, prison officials said. The infected prisoners were shifted to a special section in Rewari jail in the last 10 days, the special section's assistant superintendent BS Yadav said. A team of doctors and other staff have been deployed here to check inmates' health, he added.",0,0,0,0,0,0,0,1,0
05e1723331e25caf,"Uttarakhand Cabinet Minister Subodh Uniyal said on Saturday that the state government will take a ""major decision"" to contain the spread of coronavirus by May 10. He added that the level of transmission despite Corona Curfew in the state is a ""matter of concern"". He further said that the virus had reached villages in the state. ",0,0,0,1,0,0,0,0,0
05e259b99bbcf0a8,"Actress Kangana Ranaut took to Instagram to reveal she has tested positive for coronavirus. She said she underwent coronavirus test as she was hoping to go to Himachal Pradesh. ""I had no idea this virus is having a party in my body, now that I know I'll demolish it, people please don't give anything any power over you,"" she wrote.",0,0,0,0,0,0,0,1,0
05e27cd6ca1ebc31,"Shiv Sena on Saturday hit out at PM Narendra Modi-led government through its mouthpiece 'Saamana', saying that while India is accepting aid from ""poor"" countries amid the coronavirus pandemic, the government is not ready to stop the work of the multi-crore Central Vista project in Delhi. ""In clear terms, India is surviving on the system created by Nehru-Gandhi,"" it added.",0,0,0,1,0,0,0,0,0
05e2d950cdbfec9e,"China's export sector, the key driver of the country's economic recovery in the past year, surprised economists by posting yet another month of resilient growth, driven this time by increased shipments to India and other countries troubled by another wave of the COVID-19 virus, WSJ reported. China's outbound shipments jumped 32.3% in April compared to the previous year.",0,0,0,0,1,0,0,0,0
05e33544b3f13595,"Amazon has paused its annual Prime Day sale in India owing to the ongoing second wave of the COVID-19 pandemic. CNBC reported that Amazon paused the two-day discount event in India and Canada but didn't come out with a rescheduled date. India's daily COVID-19 death count, reported on Saturday, surpassed the 4,000-mark for the first time. ",0,0,0,0,0,0,0,1,0
05e36c8082fb4f5c,"Kurnool Police has booked ex-Andhra Pradesh CM Chandrababu Naidu for allegedly spreading falsehood on COVID-19. A complaint was lodged against Naidu by a lawyer who˜alleged that Naidu claimed that N440K coronavirus strain was born in Kurnool and caused enormous damage to humans. ""[His utterances] have resulted in mental duress in women and children...leading to their death,"" the lawyer said.",0,0,0,1,0,0,0,0,0
05e393a012fdd38c,"The government has shared a five-step sample meal plan for people who are recovering from COVID-19. The government said that the plan will boost immunity and help people recover from post COVID-19 fatigue. According to the meal plan, the breakfast must consist of ragi dosa or a bowl of porridge. For dinner, patients must have khichdi, the government added.",0,0,0,0,0,0,0,1,0
05e3a237a475753a,"At least 20 people have been added to COVID-19 healthcare staff in Gurugram. ""We received 100 applications...only 50 were found to be related to the medical line...only 20 were found to be eligible,"" said Deputy Commissioner of Gurugram Yash Garg. The district administration on April 27 had appealed to those related to the medical line to come forward and volunteer.",0,0,0,0,0,0,0,1,0
05e52d39898226f7,"After inspecting a vaccination centre for the 18-44 age group in Chirag Delhi, CM Arvind Kejriwal said that one lakh people are being vaccinated daily. ""COVID-19 vaccines are being administered at 100 schools in Delhi,"" he added. ""We're planning to expand it to 300 schools and ramp up the vaccination to three lakh per day,"" Kejriwal further said.",0,0,0,0,0,0,1,0,0
05e5790126907b34,"An editorial published in medical journal The Lancet has said that PM Narendra Modi's government seemed more intent on removing criticism on Twitter than trying to control the COVID-19 pandemic. PM Modi's actions in attempting to stifle criticism and open discussion during the crisis are ""inexcusable"", it stated. ""The scenes of suffering in India are hard to comprehend,"" it added.",0,0,0,1,0,0,0,0,0
05e5ea4a1e8f865e,"As many as 21 people have died in a village in Rajasthan's Sikar, after about 150 people attended the burial of a COVID-19 infected man. Only three or four of these deaths have occurred due to coronavirus, Lakshmangarh SDO Kulraj Meena said. The man's burial was done without following protocol and several people touched his corpse, officials said.",0,0,0,0,0,0,0,1,0
05e66425cd425fd5,"Two more KKR players have tested positive for coronavirus during their hard quarantine in Ahmedabad. New Zealand wicketkeeper-batsman Tim Seifert and India pacer Prasidh Krishna tested positive. Seifert failed both his pre-departure RT-PCR tests and is experiencing moderate symptoms. Earlier, Varun Chakaravarthy and Sandeep Warrier had tested positive for the virus during the tournament.",0,0,0,0,0,0,0,1,0
05e6c9019d0463c9,"The government has said that a fake message is being circulated on social media, which claims that prolonged use of mask increases carbon dioxide and decreases oxygen in the body. The government further urged the people to wear the mask correctly to protect themselves against coronavirus infection. India reported over 4.01 lakh COVID-19 cases in the last 24 hours.",0,0,0,0,0,0,0,1,0
05e6f00b0853f745,"A video of a 97-year-old woman urging people to get vaccinated against coronavirus has gone viral online. ""Don't be afraid. Take the vaccination, it is good for you and others around you,"" she said. Stating that her second dose is due on May 9, the woman added she ""felt no pain or even side effects"" after the first dose.",0,0,0,0,0,0,1,0,0
05e873a970d27515,"PIB's Fact Check Twitter page has warned people about a fake message doing the rounds about a WHO warning to India over coronavirus spread. It says that India will enter 'community transmission' phase after which death toll could rise to 50,000 by May. PIB said WHO hasn't issued any such warning but has issued a clarification on the fake message.",1,0,0,0,0,0,0,1,0
05e878b92ec4e465,"With India registering over four lakh daily coronavirus cases for the third straight day, India wicketkeeper-batsman Rishabh Pant announced that he would donate to Hemkunt Foundation to help provide oxygen cylinders with beds for those suffering due to the virus. Meanwhile, Virat Kohli along with his wife Anushka Sharma has launched a fundraiser #InThisTogether to help those affected by COVID-19. ",0,0,0,0,0,0,0,1,0
05e8976d2c402612,"US lawmaker Pramila Jayapal has issued an urgent appeal to raise funds for India amid a sharp increase in coronavirus cases. ""India needs our help and it's our moral responsibility to rise to the challenge...Until we crush the virus everywhere, we cannot fully recover,"" she said. Jayapal also said that all the funds raised would go to three initiatives.",0,0,0,0,0,0,0,1,0
05e9151f33c9aaf1,"As many as 12 states account for 80.68% of 37,23,446 active coronavirus cases in India, the government said on Saturday. Maharashtra has the maximum number of active COVID-19 cases at 6.57 lakh, followed by Karnataka, Kerala, Uttar Pradesh and Rajasthan. The other states include Andhra Pradesh, Gujarat, Tamil Nadu, Chhattisgarh, West Bengal, Haryana and Bihar.",0,0,0,0,0,0,0,1,0
05ea3e0748867c09,"Team India cricketer Ajinkya Rahane and his wife Radhika on Saturday received their first dose of the coronavirus vaccine. Sharing a picture of himself and his wife getting vaccinated, Rahane wrote, ""We're getting vaccinated not only for ourselves but also for those around us."" India reported over four lakh daily cases on Saturday for the third straight day. ",0,0,0,0,0,0,1,0,0
05eaef835d8fc517,"North Korea has warned its citizens against reading propaganda leaflets sent via balloons over the border with South Korea, saying they could be carrying coronavirus. ""Even when we come across a strange object flying in the wind, we must consider it as a possible route of COVID-19 transmission rather than a natural phenomenon,"" the state-run Rodong Sinmun newspaper said.",0,0,0,0,0,0,0,1,0
05eba273810d6531,"India on Saturday reported 4,187 coronavirus deaths, the highest one-day rise since the pandemic began. Ten states/UTs accounted for 77.29% of the new deaths. Maharashtra saw the maximum casualties (898). Karnataka follows Maharashtra with 592 daily deaths. Uttar Pradesh, Delhi and Chhattisgarh also reported more than 200 deaths in the last 24 hours.",0,0,0,0,0,0,0,1,0
05ebc3378e244383,The State Department said that it's allowing non-essential diplomats and the families of all US staff at its embassy in Kathmandu to leave Nepal at government expense due to a surge in COVID-19 cases. It also asked Americans who wish to leave to submit information to the embassy. Nepal has recently reported a sharp increase in daily coronavirus cases.,0,0,0,1,0,0,0,0,0
05ebdcdf3da65f42,"The Health Ministry has waived off the requirement of a positive test report for coronavirus patients to get admission in COVID-19 facilities. ""A suspect case (of COVID-19) shall be admitted...No patient will be refused services on any count. This includes medications such as oxygen or essential drugs even if the patient belongs to a different city,"" the ministry stated.",0,0,0,0,0,0,0,1,0
05ec5c6bf9b0d7c2,"During the latest episode of her talk show, American actress Drew Barrymore spoke about the coronavirus pandemic in India. ""[India]...holds a very special place in my heart...My heart goes out to the people of India who're trying hard to hold it together. Countless people, celebrities and organisations coming together and pledging support...that's truly the need of the hour,"" she said.",0,0,0,0,0,0,0,0,1
05ec60d3e5f85a99,"China has administered more than 30.8 crore doses of coronavirus vaccines as of Friday, according to data released by the National Health Commission on Saturday. The official data showed that China had administered around 1.05 crore doses of the vaccines on May 7. COVID-19 has infected nearly 1.04 lakh people in China, according to a World Health Organization (WHO) tally. ",1,0,0,0,0,0,1,0,0
05ed508c2f51b917,"Sri Lanka on Saturday approved Pfizer's coronavirus vaccine for emergency use, making it the first South Asian country to do so. Earlier, the country had approved vaccines developed by Serum Institute of India, China's Sinopharm, and Russia's Sputnik for emergency use. Sri Lanka, which is witnessing the third wave of the pandemic, has reported over 1.21 lakh COVID-19 cases.",0,0,0,0,0,0,1,0,0
05ed96b4ff52f559,"Singapore government said that it'll not accept new applications for work passes from higher-risk countries and regions with immediate effect amid COVID-19. Work pass holders from these places with approval to enter before July 5 will no longer be allowed to do so, it added. Australia, Brunei, mainland China, New Zealand, Taiwan, Hong Kong and Macau are exempt from restrictions.",0,0,0,1,0,0,0,0,0
05edb3d3350b0bcb,"India's second COVID-19 wave poses a downside risk to economic activities in first quarter of 2021-22, as per a Finance Ministry report. However, the economic impact is expected to be muted compared to the first wave, the Ministry said. The experience from other countries suggests that learning to ""operate with COVID-19"" provides a ""silver lining of economic resilience"", it added.",0,0,0,0,0,0,0,1,0
05edd110fba9c734,"Ahmedabad-based Zydus Cadila is planning to submit data related to its COVID-19 vaccine ZyCoV-D by the end of this month and is looking to get approval by June, MD Dr Sharvil Patel said. The trial of India's first indigenously-made DNA vaccine is the largest in the country, he added. The company has included children between 12-17 years in the trials.",0,0,0,0,0,0,1,0,0
05ee303699d0c0c7,"The Indian Medical Association said that it has been insisting on the need for a complete national lockdown rather than few states declaring complete lockdown. ""However, Centre refused to implement lockdown resulting in the mounting of new COVID-19 patients beyond 4 lakh everyday,"" it added. It further said that its suggestions and requests are put into dustbin by the government. ",0,1,0,0,0,0,0,0,0
05ef17017e9c5c1e,"The Urban Primary Healthcare Centres (UPHCs) in Hyderabad have limited COVID-19 vaccine shots to 200 per day. After the Telangana government decided to prioritise people's second vaccine dose from May 8 to May 15, with a limited stock of 3.75 lakh doses. PHC officials issued tokens for the vaccine shots on a first-come-first-serve basis.",0,0,0,0,0,0,1,0,0
05efc94d70901e31,"Around 50 lakh doses of Covishield vaccine earmarked by Serum Institute of India for export to UK have now been made available for the inoculation of 18-44 age group in India, according to reports. The Centre will reportedly allocate these doses to 21 states/UTs. In March, SII had sought permission from the government to supply 50 lakh doses to UK.",0,0,0,0,0,0,1,0,0
05f17e7f8d883b52,"An editorial in medical journal The Lancet has said, ""The impression from Indian government was that the country had beaten COVID-19 after several months of low case counts, despite repeated warnings of dangers of the second wave."" ""Before the second wave...Indian Health Minister Harsh Vardhan declared that India was in the endgame of the epidemic,"" it added.",0,0,0,1,0,0,0,0,0
05f22e363a0b1abd,"Pfizer CEO Albert Bourla has said that most low and middle-income countries didn't order the company's COVID-19 vaccine. ""The high-income countries reserved most of the doses. I reached out to...heads of middle/low-income countries...to urge them to reserve doses because...supply was limited,"" he added. Under the tiered pricing model, low-income nations were offered doses at cost, Bourla claimed.",0,0,0,0,0,0,1,0,0
05f2ea17bc9951cf,"Reiterating the importance of full protection through two COVID-19 vaccine doses, Union Health Minister Harsh Vardhan appealed to all citizens to get the second dose which boosts the immunity against COVID-19 manifold. He further said 53,25,000 doses will be supplied to the states soon. He added that 180 districts haven't seen a single COVID-19 case in the last seven days.",0,0,0,0,0,0,1,0,0
05f3d35a59408c1e,"The European Union (EU) on Saturday signed a deal with Pfizer and BioNTech to buy up to 180 crore doses of their COVID-19 vaccine for 2021-2023. ""Other contracts and other vaccine technologies will follow,"" European Commission chief Ursula von der Leyen tweeted. The EU currently has a portfolio of 260 crore doses from half a dozen companies.",0,0,0,0,0,0,1,0,0
05f3f19a7995a989,"Karnataka Health Minister K Sudhakar on Saturday said that the existing stock of Covishield and Covaxin in the state will be used to vaccinate those above 45. However, private hospitals such as Apollo and Manipal are doing vaccinations for people above 18. This comes after the Centre on Friday asked states to prioritise those due for their second vaccine dose. ",0,0,0,1,0,0,0,0,0
05f44ab28e0ff536,"Farmers took out protest marches at several places in Punjab on Saturday against the weekend lockdown imposed by the state government to control the rising COVID-19 cases. ""Lockdown is not a solution to deal with the COVID-19 crisis,"" said a member of Bharti Kisan Union (Ekta Ugrahan). Punjab has imposed a weekend lockdown along with night curfew till May 15. ",0,0,1,0,0,0,0,0,0
05f4603cd1729e0c,"The Indian Medical Association has accused the Centre of not carrying out transparency in reporting and making registry of COVID-19 deaths. ""Hundreds of deaths happening in big hospitals are shown as non-COVID deaths and crematoriums are showing houseful boards. RT-PCR negative, but CT positive cases aren't counted. Why are we trying to hide actual deaths?"" it said in a letter.",0,0,0,0,0,0,0,1,0
05f4c8f4ce13f0da,"The government on Saturday said it has approved the drug 2-deoxy-D-glucose (2-DG), developed by DRDO, for emergency use, amid a COVID-19 surge. The drug that comes in powder form and can be consumed orally after dissolving in water, reduces supplemental oxygen dependence in hospitalised patients, the Centre said. It accumulates in the virus-infected cells and prevents virus growth, it added.",0,0,0,0,0,0,1,0,0
05f5861ccfc2520b,"Gujarat CM Vijay Rupani on Saturday said that no death has taken place in the state due to oxygen shortage as the central government has been watching over the state. He added that there has been no incident in the state where a hospital denied admission to a COVID-19 patient. ""Elders at the Centre are worrying about Gujarat,"" said Rupani.",0,0,0,1,0,0,0,0,0
05f6292cc85edef4,"With COVID-19 cases rising in Jammu and Kashmir, the Haj house in Srinagar has been converted into a COVID care facility to accommodate patients. The facility has 100 beds, including 72 beds with oxygen supply, and is providing oxygen concentrators to COVID-19 positive patients. Hanif Balki, Additional DC Srinagar, said, ""The facility is...for less critical patients who need medical attention.""",0,0,0,0,0,0,0,1,0
05f6e8279601f33c,"Rajasthan CM Ashok Gehlot backed the need for taking a decision on COVID-19 lockdown at the Centre's level to ensure effective coordination between states and so that people have minimum hardship. He said the situation is becoming frightening, adding, ""In this situation, lockdown is needed more than ever to prevent...infections."" ""[COVID-19] is spreading at...rapid pace in rural areas,"" he added.",0,0,1,0,0,0,0,0,0
05f7623a09edc6fe,"Sri Lanka on Saturday said that it has detected the first case of the COVID-19 variant first detected in India in a person who recently returned from India. The variant was detected from samples collected from a quarantine centre, the Immunity and Cell Biology Unit at Sri Jayewardenepura University said. COVID-19 has infected over 1.21 lakh people in Sri Lanka.",0,0,0,0,0,0,0,1,0
05f7b43deb23555f,"Maharashtra Chief Minister Uddhav Thackeray on Saturday requested Prime Minister Narendra Modi for more supply of oxygen amid the surge in COVID-19 cases. Earlier this week, Maharashtra Chief Secretary Sitaram Kunte had written to Union Cabinet Secretary Rajiv Gauba requesting that the state's allocated quota of liquid medical oxygen be increased by at least 200 MT.",0,0,0,1,0,0,0,0,0
05f7ba0eb5c625f9,India Ratings and Research (Ind-Ra) said that state lockdowns to curb the spread of COVID-19 will impact India's energy demand growth recovery in the first quarter of the financial year. It added that demand is expected to be higher due to lower base effect. The all-India energy demand in March was up by 22.8% year-on-year to 122 billion units.,0,0,1,0,0,0,0,0,0
05f8373db4422dd9,"Maharashtra CM Uddhav Thackeray has written to PM Narendra Modi to allow states to develop their own applications for COVID-19 vaccination. Thackeray wrote that for the vaccination of the 18-45 age group, there's a fear that the ?CoWIN app might malfunction and crash? as it did earlier. He added that Centre can alternatively allot separate CoWIN app to each state. 
",0,0,0,1,0,0,0,0,0
05f87d3cedce3317,"Central Board of Indirect Taxes and Customs (CBIC) has allowed businesses to import and export goods without furnishing bonds to customs authorities, to ensure there are no delays amid the COVID-19 pandemic. The importers and exporters can avail this facility till June 30 by furnishing an undertaking, which will have to be replaced with a proper bond by July 15.",0,0,0,0,1,0,0,0,0
05f89dffa15cdd12,"The Gujarat government has requested the Centre to allocate 1,400 metric tonnes of medical oxygen to the state by May 12. In a letter to Union Home Secretary Ajay Kumar Bhalla, Gujarat Chief Secretary Anil Mukim added that due to the shortage of oxygen, it was unable to operationalise 11,500 additional beds for COVID-19 patients.",0,0,0,1,0,0,0,0,0
05f8bd4b757c59a7,"Indian Air Force (IAF) has deployed 42 transport aircraft for COVID-19 relief tasks, including 12 heavy lift and 30 medium-lift aircraft, said Air Vice Marshal M Ranade. He added that these aircraft have so far lifted about 75 oxygen containers and work is in progress. The aircraft are used to bring in relief material and personnel from abroad, he added.",0,0,0,0,0,0,0,1,0
05f8c46acf1100ab,"Puducherry Lieutenant Governor Tamilisai Soundararajan on Saturday appealed to people to adopt self-discipline and adhere to COVID-19 safety norms. ""Lockdown can be imposed in the current context of surge in cases in Puducherry... But, we should also take into consideration the implications of total lockdown particularly in its impact on the livelihood of the poor,"" said Lieutenant Governor.",0,0,1,1,0,0,0,0,0
05f9a4f6ec836252,"Bigg Boss 13 contestant Vikas Fhatak, popularly known as 'Hindustani Bhau', was detained for allegedly violating COVID-19 restrictions in Mumbai after using an ambulance to travel during the curfew. Fhatak, who wanted to hold a protest seeking cancellation of exams, had arranged an ambulance to take him to the protest site in order to ensure he's not stopped by police.",0,0,1,0,0,0,0,0,0
05f9afc88dc26f9b,"Punjab Chief Minister Amarinder Singh on Saturday sought the support of Radha Soami Satsang Beas sect in the state's fight against COVID-19. In a letter to sect chief Gurinder Singh Dhillon, the Chief Minister urged him to make all branches available with the Radha Soami Satsang Beas for the treatment of COVID-19 patients, along with attendants deputed for the purpose.",0,0,0,1,0,0,0,0,0
05f9f850f82820a8,"After eight years, India and the European Union have agreed to resume talks on free trade. In a virtual summit held on Saturday between PM Narendra Modi and 27 EU leaders, the External Affairs Ministry called this a ""watershed moment"". While PM Modi was scheduled to visit Portugal, it was called off amid the second wave of COVID-19 in India. ",0,0,0,1,0,0,0,0,0
05fa0a7f87c0439a,"West Bengal CM Mamata Banerjee while speaking about the COVID-19 crisis said that the Centre ""didn?t do any work in the last six months"" as its leaders were visiting the state to capture it. On the Central Vista project, Mamata said, ""They?re spending around ?50,000 crore to build Lok Sabha building, PM's residence...but priority should've been...vaccination which they didn?t do.""",0,0,0,1,0,0,0,0,0
05fa80063eae532f,"In its revised guidelines, US' CDC has acknowledged that airborne transmission is one of several ways COVID-19 can spread, stating that the virus can be transmitted through very fine aerosolised particles released during respiration. While larger droplets of respiratory fluids settle out of the air rapidly, very fine droplets can remain suspended in the air for several minutes to hours.",0,0,0,0,0,0,0,1,0
05faba4e3ca63e38,"Ex-India hockey player and coach MK Kaushik on Saturday died due to COVID-19 related complications. He was 66 and survived by his son and wife. MK Kaushik, a member of the 1980 Moscow Olympics gold medal-winning Indian team, had tested positive for COVID-19 on April 17. Earlier in the day, Kaushik's teammate Ravinder Pal Singh also died after battling COVID-19.",0,0,0,0,0,0,0,1,0
05fb5cd474c3c719,"Maharashtra Health Minister Rajesh Tope on Saturday said despite imposing restrictions to control the spread of COVID-19 in the state, the daily average of cases is still over 50,000. He added that the state government is stressing on tracking, tracing and treating COVID-19 patients to curb the outbreak. Maharashtra reported 54,022 new COVID-19 cases on Friday. 
",0,0,0,1,0,0,0,0,0
